State,Day,Month,Year,Hour,Minute,Crash_Type,Speed_Limit,Road_User,Gender,Age
VIC,19,May,1990,15,50,Multiple,60,Motor cycle rider,Male,20
ACT,19,May,1990,19,55,Multiple,-9,Passenger,Male,15
VIC,19,May,1990,23,57,Single,75,Driver,Male,39
NSW,20,May,1990,3,0,Single,100,Driver,Male,23
VIC,20,May,1990,8,20,Multiple,60,Motor cycle rider,Male,20
VIC,20,May,1990,13,10,Multiple,100,Driver,Female,26
NSW,20,May,1990,17,45,Multiple,60,Motor cycle rider,Male,31
VIC,20,May,1990,18,0,Single,100,Driver,Male,34
VIC,21,May,1990,7,3,Multiple,100,Bicyclist,Male,23
QLD,21,May,1990,9,0,Multiple,100,Driver,Male,44
SA,21,May,1990,12,20,Pedestrian,60,Pedestrian,Male,78
VIC,21,May,1990,14,50,Multiple,100,Passenger,Female,77
NSW,21,May,1990,16,30,Pedestrian,60,Pedestrian,Male,8
SA,21,May,1990,18,50,Multiple,60,Bicyclist,Male,26
VIC,21,May,1990,21,30,Single,100,Driver,Male,65
SA,22,May,1990,6,48,Multiple,60,Driver,Male,23
VIC,22,May,1990,14,15,Multiple,100,Driver,Male,47
WA,22,May,1990,18,40,Single,60,Motor cycle rider,Male,22
VIC,22,May,1990,19,35,Multiple,100,Driver,Female,21
NSW,23,May,1990,1,30,Single,70,Driver,Male,41
QLD,23,May,1990,8,0,Multiple,60,Passenger,Female,35
NSW,23,May,1990,17,45,Pedestrian,80,Pedestrian,Male,61
QLD,23,May,1990,18,0,Single,100,Driver,Male,44
NT,23,May,1990,23,40,Single,60,Passenger,Male,23
NT,23,May,1990,23,40,Single,60,Passenger,Male,24
NT,23,May,1990,23,40,Single,60,Passenger,Male,4
VIC,24,May,1990,3,25,Single,60,Driver,Female,21
WA,24,May,1990,8,0,Single,110,Driver,Female,39
WA,24,May,1990,8,0,Single,110,Passenger,Male,14
VIC,24,May,1990,14,30,Multiple,100,Motor cycle rider,Female,36
NSW,24,May,1990,17,15,Multiple,60,Driver,Female,80
NSW,25,May,1990,10,30,Multiple,100,Driver,Female,66
VIC,25,May,1990,14,10,Pedestrian,60,Pedestrian,Male,77
VIC,25,May,1990,15,30,Pedestrian,60,Pedestrian,Male,5
NSW,25,May,1990,17,20,Multiple,100,Driver,Male,48
VIC,25,May,1990,17,35,Pedestrian,60,Pedestrian,Male,64
NSW,25,May,1990,21,10,Pedestrian,80,Pedestrian,Male,23
VIC,26,May,1990,0,52,Single,80,Passenger,Female,34
VIC,26,May,1990,0,52,Single,80,Passenger,Male,22
QLD,26,May,1990,14,0,Single,60,Motor cycle rider,Male,19
QLD,26,May,1990,14,0,Single,60,Motor cycle pillion passenger,Male,15
VIC,26,May,1990,16,45,Single,100,Driver,Male,26
NSW,26,May,1990,17,10,Single,80,Passenger,Female,80
NSW,26,May,1990,18,0,Pedestrian,60,Pedestrian,Male,54
NSW,26,May,1990,18,50,Pedestrian,60,Pedestrian,Male,74
WA,26,May,1990,19,15,Single,110,Driver,Male,43
SA,26,May,1990,23,59,Multiple,60,Motor cycle rider,Male,40
VIC,27,May,1990,14,15,Single,100,Passenger,Male,23
VIC,27,May,1990,17,20,Multiple,100,Driver,Male,70
VIC,27,May,1990,17,20,Multiple,100,Passenger,Female,69
VIC,27,May,1990,17,50,Pedestrian,60,Pedestrian,Male,76
QLD,28,May,1990,1,0,Single,100,Passenger,Female,61
QLD,28,May,1990,1,0,Single,100,Passenger,Female,58
NSW,28,May,1990,13,40,Multiple,80,Passenger,Female,69
NSW,28,May,1990,17,30,Pedestrian,60,Pedestrian,Female,80
NSW,28,May,1990,18,30,Pedestrian,60,Pedestrian,Male,70
VIC,28,May,1990,21,45,Multiple,100,Driver,Male,68
VIC,28,May,1990,21,45,Multiple,100,Passenger,Female,65
SA,29,May,1990,0,5,Multiple,60,Motor cycle rider,Male,27
NSW,29,May,1990,6,30,Single,-9,Motor cycle rider,Male,26
VIC,29,May,1990,11,15,Multiple,60,Driver,Female,43
QLD,29,May,1990,11,0,Multiple,60,Driver,Female,77
TAS,29,May,1990,14,55,Multiple,100,Driver,Male,41
VIC,30,May,1990,13,35,Single,100,Driver,Male,61
SA,31,May,1990,0,20,Single,110,Driver,Female,18
VIC,31,May,1990,7,15,Single,100,Driver,Male,72
NSW,31,May,1990,17,30,Multiple,100,Passenger,Male,33
NSW,31,May,1990,17,30,Multiple,100,Passenger,Male,0
NSW,31,May,1990,17,30,Multiple,100,Passenger,Male,41
WA,31,May,1990,17,55,Multiple,70,Bicyclist,Male,16
QLD,31,May,1990,18,0,Single,60,Motor cycle rider,Male,21
QLD,31,May,1990,18,0,Single,60,Motor cycle pillion passenger,Female,17
VIC,31,May,1990,19,25,Pedestrian,60,Pedestrian,Female,83
VIC,31,May,1990,20,0,Pedestrian,60,Pedestrian,Male,84
NT,31,May,1990,21,30,Pedestrian,60,Pedestrian,Male,18
NSW,31,May,1990,22,30,Pedestrian,60,Pedestrian,Male,57
NSW,1,May,1989,6,0,Pedestrian,60,Pedestrian,Male,24
NSW,1,May,1989,10,20,Multiple,100,Driver,Male,42
NSW,1,May,1989,10,20,Multiple,100,Passenger,Female,40
NSW,1,May,1989,10,20,Multiple,100,Passenger,Male,24
WA,1,May,1989,17,40,Multiple,60,Driver,Male,76
NSW,2,May,1989,9,15,Multiple,100,Driver,Female,30
VIC,2,May,1989,15,45,Multiple,60,Bicyclist,Male,52
NSW,3,May,1989,2,45,Single,100,Driver,Male,31
VIC,3,May,1989,19,5,Multiple,100,Driver,Male,56
TAS,4,May,1989,16,0,Pedestrian,60,Pedestrian,Female,76
TAS,4,May,1989,17,10,Multiple,100,Passenger,Female,33
VIC,5,May,1989,0,1,Single,100,Driver,Male,63
TAS,5,May,1989,7,20,Multiple,100,Motor cycle rider,Male,18
QLD,5,May,1989,18,0,Pedestrian,60,Pedestrian,Female,64
QLD,5,May,1989,23,0,Single,100,Passenger,Female,15
WA,5,May,1989,23,45,Single,110,Driver,Male,47
NSW,6,May,1989,0,40,Pedestrian,60,Pedestrian,Male,35
VIC,6,May,1989,14,40,Multiple,100,Passenger,Female,55
NSW,6,May,1989,19,35,Multiple,60,Passenger,Female,5
NSW,6,May,1989,19,35,Multiple,60,Passenger,Female,60
VIC,6,May,1989,19,0,Single,110,Driver,Male,21
VIC,7,May,1989,0,20,Multiple,60,Driver,Male,24
VIC,7,May,1989,13,25,Single,100,Passenger,Female,30
VIC,7,May,1989,15,32,Multiple,100,Motor cycle rider,Male,20
QLD,7,May,1989,16,0,Multiple,100,Driver,Male,76
NSW,7,May,1989,17,50,Pedestrian,60,Pedestrian,Female,14
NSW,7,May,1989,18,0,Pedestrian,60,Pedestrian,Male,70
WA,7,May,1989,18,0,Single,80,Motor cycle rider,Male,30
NSW,7,May,1989,19,40,Multiple,60,Passenger,Male,3
VIC,7,May,1989,21,50,Single,100,Driver,Male,52
NSW,8,May,1989,1,0,Pedestrian,60,Pedestrian,Male,18
NSW,8,May,1989,11,10,Multiple,80,Passenger,Male,25
NSW,8,May,1989,16,13,Multiple,60,Motor cycle rider,Male,24
VIC,9,May,1989,17,50,Pedestrian,60,Pedestrian,Female,33
QLD,9,May,1989,18,0,Pedestrian,60,Pedestrian,Male,41
NSW,9,May,1989,21,50,Pedestrian,60,Pedestrian,Male,65
SA,10,May,1989,0,5,Multiple,80,Driver,Female,54
SA,10,May,1989,0,5,Multiple,80,Passenger,Female,43
SA,10,May,1989,0,5,Multiple,80,Passenger,Female,56
SA,10,May,1989,5,10,Multiple,110,Driver,Male,24
NSW,10,May,1989,15,50,Single,100,Driver,Female,19
NSW,10,May,1989,15,50,Pedestrian,60,Pedestrian,Male,7
NSW,11,May,1989,6,55,Multiple,100,Driver,Male,19
VIC,11,May,1989,10,15,Pedestrian,75,Pedestrian,Female,75
VIC,11,May,1989,11,55,Pedestrian,60,Pedestrian,Male,94
TAS,11,May,1989,13,10,Single,70,Driver,Male,19
VIC,11,May,1989,18,40,Single,100,Driver,Female,42
NSW,11,May,1989,19,0,Multiple,60,Motor cycle rider,Male,19
NSW,11,May,1989,19,20,Single,100,Driver,Male,37
NSW,11,May,1989,21,35,Pedestrian,100,Pedestrian,Male,50
VIC,11,May,1989,22,15,Single,60,Driver,Male,27
NSW,12,May,1989,0,33,Multiple,60,Passenger,Male,21
QLD,12,May,1989,14,0,Multiple,60,Motor cycle rider,Male,31
NSW,12,May,1989,17,30,Pedestrian,60,Pedestrian,Male,63
VIC,12,May,1989,18,0,Multiple,60,Bicyclist,Male,28
NSW,12,May,1989,22,30,Multiple,60,Motor cycle pillion passenger,Male,21
QLD,12,May,1989,22,0,Single,100,Motor cycle pillion passenger,Female,15
QLD,12,May,1989,22,0,Pedestrian,100,Pedestrian,Male,27
QLD,12,May,1989,23,0,Pedestrian,100,Pedestrian,Male,30
NSW,13,May,1989,4,0,Single,60,Driver,Male,33
VIC,13,May,1989,8,50,Multiple,100,Passenger,Female,23
SA,13,May,1989,10,30,Multiple,80,Motor cycle rider,Male,34
NSW,13,May,1989,12,45,Multiple,100,Passenger,Male,42
NSW,13,May,1989,12,45,Multiple,100,Driver,Female,38
VIC,13,May,1989,12,25,Single,60,Passenger,Female,59
QLD,13,May,1989,14,0,Pedestrian,100,Pedestrian,Male,26
SA,13,May,1989,15,50,Single,110,Passenger,Male,31
NSW,13,May,1989,17,55,Pedestrian,60,Pedestrian,Female,80
VIC,13,May,1989,17,30,Multiple,60,Passenger,Male,77
QLD,13,May,1989,20,0,Single,40,Passenger,Female,75
NSW,13,May,1989,21,15,Multiple,60,Passenger,Male,21
VIC,14,May,1989,0,50,Pedestrian,60,Pedestrian,Male,19
NSW,14,May,1989,4,0,Multiple,60,Motor cycle rider,Male,17
NSW,14,May,1989,12,30,Multiple,100,Motor cycle rider,Male,27
NSW,14,May,1989,17,20,Multiple,60,Motor cycle rider,Male,39
VIC,14,May,1989,17,15,Single,100,Passenger,Female,64
VIC,14,May,1989,17,15,Single,100,Driver,Male,63
VIC,14,May,1989,17,45,Pedestrian,60,Pedestrian,Female,8
NSW,14,May,1989,20,30,Multiple,100,Driver,Male,40
NSW,14,May,1989,20,30,Multiple,100,Passenger,Male,8
VIC,14,May,1989,20,30,Multiple,100,Passenger,Female,35
VIC,14,May,1989,20,30,Multiple,100,Passenger,Female,6
VIC,14,May,1989,20,30,Multiple,100,Driver,Male,38
WA,14,May,1989,21,15,Single,70,Passenger,Male,18
WA,15,May,1989,6,50,Multiple,60,Driver,Female,49
VIC,15,May,1989,10,0,Pedestrian,60,Pedestrian,Male,66
VIC,15,May,1989,17,0,Multiple,60,Bicyclist,Male,9
TAS,15,May,1989,17,55,Multiple,60,Driver,Male,66
VIC,15,May,1989,22,45,Single,100,Passenger,Male,32
NSW,16,May,1989,0,1,Single,100,Driver,Female,48
NSW,16,May,1989,6,50,Multiple,60,Motor cycle rider,Male,26
QLD,16,May,1989,11,0,Single,100,Driver,Male,39
WA,16,May,1989,13,45,Multiple,110,Motor cycle pillion passenger,Female,26
WA,16,May,1989,14,40,Pedestrian,60,Pedestrian,Female,67
QLD,16,May,1989,17,0,Pedestrian,60,Pedestrian,Female,85
TAS,17,May,1989,8,50,Multiple,60,Driver,Female,34
VIC,17,May,1989,10,0,Pedestrian,60,Pedestrian,Female,68
WA,17,May,1989,10,0,Single,110,Driver,Male,20
WA,17,May,1989,10,0,Single,110,Passenger,Male,18
NSW,18,May,1989,9,20,Multiple,100,Driver,Male,25
SA,18,May,1989,14,50,Single,110,Driver,Male,40
WA,18,May,1989,14,55,Multiple,110,Motor cycle rider,Male,22
TAS,18,May,1989,17,15,Single,60,Driver,Male,34
SA,18,May,1989,18,5,Pedestrian,60,Pedestrian,Male,80
NSW,18,May,1989,19,30,Multiple,100,Driver,Male,48
NSW,18,May,1989,19,30,Multiple,100,Driver,Male,27
NSW,18,May,1989,21,40,Single,100,Passenger,Male,16
NSW,18,May,1989,21,40,Single,100,Passenger,Male,18
NSW,18,May,1989,21,40,Single,100,Driver,Male,18
VIC,19,May,1989,8,55,Pedestrian,60,Pedestrian,Female,76
VIC,19,May,1989,10,30,Multiple,75,Driver,Female,34
NSW,19,May,1989,14,25,Single,60,Driver,Male,25
NSW,19,May,1989,18,0,Single,100,Driver,Male,79
NSW,19,May,1989,20,27,Multiple,60,Driver,Male,31
QLD,19,May,1989,23,0,Single,60,Driver,Male,25
NSW,20,May,1989,0,40,Pedestrian,60,Pedestrian,Male,23
VIC,20,May,1989,0,15,Single,100,Passenger,Male,68
VIC,20,May,1989,0,30,Single,100,Driver,Male,29
QLD,20,May,1989,1,0,Single,100,Driver,Male,34
NSW,20,May,1989,3,0,Single,60,Motor cycle rider,Male,20
WA,20,May,1989,12,30,Single,110,Driver,Male,19
SA,20,May,1989,13,20,Single,60,Driver,Male,62
NSW,20,May,1989,19,15,Pedestrian,60,Pedestrian,Female,20
VIC,21,May,1989,0,35,Pedestrian,100,Pedestrian,Male,49
